epoch,step,loss
0,173,0.0
0,174,0.34078654646873474
0,175,0.4047900438308716
0,176,0.01271367073059082
0,177,0.0
0,178,0.017109662294387817
0,179,0.3861309885978699
0,180,0.030819997191429138
0,181,0.0
0,182,0.0
0,183,0.00668761134147644
0,184,0.0
0,185,0.01371513307094574
0,186,0.006386592984199524
0,187,0.7459238171577454
0,188,0.015544593334197998
0,189,0.24654869735240936
0,190,0.2436966896057129
0,191,0.01834726333618164
0,192,0.24626514315605164
0,193,0.39146852493286133
0,194,0.0
0,195,0.006551831960678101
0,196,0.24095013737678528
0,197,0.34446626901626587
0,198,0.006750509142875671
0,199,0.0
0,200,0.0
0,201,0.015513375401496887
0,202,0.014434948563575745
0,203,0.007955357432365417
0,204,0.009241044521331787
0,205,0.0
0,206,0.019179344177246094
0,207,0.007506504654884338
0,208,0.3499835729598999
0,209,0.24558782577514648
0,210,0.01246720552444458
0,211,0.005051657557487488
0,212,0.0
0,213,0.0
0,214,0.0024784505367279053
0,215,0.0070419758558273315
0,216,0.002919420599937439
0,217,0.0025238245725631714
0,218,0.4329954981803894
0,219,0.0036233365535736084
0,220,0.43566831946372986
0,221,0.247669517993927
0,222,0.0021128952503204346
0,223,0.6676842570304871
0,224,0.0015719234943389893
0,225,0.0
0,226,0.0
0,227,0.0
0,228,0.005570501089096069
0,229,0.3560108244419098
0,230,0.005392402410507202
0,231,0.004411756992340088
0,232,0.0
0,233,0.005213871598243713
0,234,0.010815471410751343
0,235,0.005561023950576782
0,236,0.0027765631675720215
0,237,0.004941880702972412
0,238,0.0
0,239,0.0
0,240,0.24940021336078644
0,241,0.0
0,242,0.0
0,243,0.0
0,244,0.004388183355331421
0,245,0.0014727264642715454
0,246,0.0019796043634414673
0,247,0.3589728772640228
0,248,0.0016471892595291138
0,249,0.0
0,250,0.0034838318824768066
0,251,0.004145503044128418
0,252,0.4188343584537506
0,253,0.0
0,254,0.001828894019126892
0,255,0.0
0,256,0.006749778985977173
0,257,0.2443997859954834
0,258,0.0
0,259,0.0
0,260,0.004080250859260559
0,261,0.41164201498031616
0,262,0.0
0,263,0.005531415343284607
0,264,0.0
0,265,0.003056839108467102
0,266,0.4064333438873291
0,267,0.003452986478805542
0,268,0.4084009528160095
0,269,0.0019384175539016724
0,270,0.004720374941825867
0,271,0.0
0,272,0.007588222622871399
0,273,0.008922353386878967
0,274,0.00435812771320343
0,275,0.24405749142169952
0,276,0.0
0,277,0.0
0,278,0.0031369179487228394
0,279,0.01047593355178833
0,280,0.3607807457447052
0,281,0.004047557711601257
0,282,0.0036683231592178345
0,283,0.2412625253200531
0,284,0.008989989757537842
0,285,0.004925251007080078
0,286,0.0018877685070037842
0,287,0.000904470682144165
0,288,0.0
0,289,0.005341961979866028
0,290,0.0016986727714538574
0,291,0.0015380531549453735
0,292,0.7868639230728149
0,293,0.0015970319509506226
0,294,0.0026414096355438232
0,295,0.0007002800703048706
0,296,0.0013228654861450195
0,297,0.3492172360420227
0,298,0.0056651681661605835
0,299,0.0016377270221710205
0,300,0.0
0,301,0.0
0,302,0.42823901772499084
0,303,0.43269801139831543
0,304,0.0
0,305,0.0
0,306,0.004255667328834534
0,307,0.011078298091888428
0,308,0.0
0,309,0.004419565200805664
0,310,0.0
0,311,0.010950937867164612
0,312,0.003551572561264038
0,313,0.011786684393882751
0,314,0.0038183629512786865
0,315,0.008469805121421814
0,316,0.0
0,317,0.0
0,318,0.0008437633514404297
0,319,0.3639110326766968
0,320,0.0
0,321,0.4311431050300598
0,322,0.0023504048585891724
0,323,0.0010105669498443604
0,324,0.0018588155508041382
0,325,0.0
0,326,0.0011430829763412476
0,327,0.001131013035774231
0,328,0.0
0,329,0.0014598220586776733
0,330,0.000730469822883606
0,331,0.250627338886261
0,332,0.42319169640541077
0,333,0.359099805355072
0,334,0.0017521977424621582
0,335,0.41514474153518677
0,336,0.24835465848445892
0,337,0.0024926364421844482
0,338,0.00862911343574524
0,339,0.0025150924921035767
0,340,0.40208107233047485
0,341,0.005604863166809082
0,342,0.0029655098915100098
0,343,0.00658591091632843
0,344,0.38911277055740356
0,345,0.0
0,346,0.0
0,347,0.3812296390533447
0,348,0.011824414134025574
0,349,0.3610973060131073
0,350,0.0
0,351,0.0
0,352,0.016802683472633362
0,353,0.0
0,354,0.0
0,355,0.0
0,356,0.3252316117286682
0,357,0.03187558054924011
0,358,0.0
0,359,0.0
0,360,0.07362939417362213
0,361,0.3191980719566345
0,362,0.0
0,363,0.0458330363035202
0,364,0.035130321979522705
0,365,0.05866461992263794
0,366,0.0
0,367,0.0
0,368,0.0
0,369,0.01859070360660553
0,370,0.019079789519309998
0,371,0.00953209400177002
0,372,0.006237909197807312
0,373,0.0
0,374,0.0
0,375,0.0
0,376,0.0
0,377,0.0
0,378,0.0060975998640060425
0,379,0.40435004234313965
0,380,0.006354540586471558
0,381,0.003210514783859253
0,382,0.0
0,383,0.6707804799079895
0,384,0.0
0,385,0.0037085115909576416
0,386,0.004525572061538696
0,387,0.0
0,388,0.4288404583930969
0,389,0.005615115165710449
0,390,0.0034801214933395386
0,391,0.0023450106382369995
0,392,0.0033221691846847534
0,393,0.0
0,394,0.0021156519651412964
0,395,0.3572019636631012
0,396,0.0020616352558135986
0,397,0.0
0,398,0.0029473602771759033
0,399,0.0026496052742004395
0,400,0.2439616173505783
0,401,0.0
0,402,0.00353144109249115
0,403,0.23957744240760803
0,404,0.0010574907064437866
0,405,0.24535682797431946
0,406,0.0018322616815567017
0,407,0.24115942418575287
0,408,0.38632771372795105
0,409,0.002771914005279541
0,410,0.404552161693573
0,411,0.0
0,412,0.01032392680644989
0,413,0.022633478045463562
0,414,0.016644999384880066
0,415,0.0062225013971328735
0,416,0.0
0,417,0.0018845051527023315
0,418,0.23739562928676605
0,419,0.0024912208318710327
0,420,0.0
0,421,0.0021307915449142456
0,422,0.0
0,423,0.008125409483909607
0,424,0.004528164863586426
0,425,0.0006294995546340942
0,426,0.0
0,427,0.4035561680793762
0,428,0.0
0,429,0.0
0,430,0.0014978349208831787
0,431,0.0038880258798599243
0,432,0.0004943311214447021
0,433,0.3719564974308014
0,434,0.0
0,435,0.41799283027648926
0,436,0.35525453090667725
0,437,0.0
0,438,0.40495407581329346
0,439,0.005672961473464966
0,440,0.0049628764390945435
0,441,0.0
0,442,0.004232496023178101
0,443,0.0
0,444,0.24033275246620178
0,445,0.0
0,446,0.013978362083435059
0,447,0.01897813379764557
0,448,0.006774008274078369
0,449,0.0
0,450,0.0
0,451,0.31599947810173035
0,452,0.004589051008224487
0,453,0.010770350694656372
0,454,0.24148280918598175
0,455,0.014269977807998657
0,456,0.005226194858551025
0,457,0.0
0,458,0.02105686068534851
0,459,0.013179436326026917
0,460,0.008191198110580444
0,461,0.0024802088737487793
0,462,0.00767090916633606
0,463,0.008260577917098999
0,464,0.0
0,465,0.0
0,466,0.004905804991722107
0,467,0.002686798572540283
0,468,0.0
0,469,0.0025802254676818848
0,470,0.0014168918132781982
0,471,0.4300873279571533
0,472,0.003609269857406616
0,473,0.33145028352737427
0,474,0.0
0,475,0.0
0,476,0.0
0,477,0.00800083577632904
0,478,0.0030169785022735596
0,479,0.002906322479248047
0,480,0.0110006183385849
0,481,0.0016393810510635376
0,482,0.002315804362297058
0,483,0.42825669050216675
0,484,0.0
0,485,0.0
0,486,0.00290583074092865
0,487,0.0007471293210983276
0,488,0.0
0,489,0.0032169371843338013
0,490,0.0
0,491,0.0
0,492,0.003030061721801758
0,493,0.009507521986961365
0,494,0.4030901789665222
0,495,0.000569567084312439
0,496,0.0013384819030761719
0,497,0.002383604645729065
0,498,0.3534192740917206
0,499,0.00024743378162384033
0,500,0.4033268392086029
0,501,0.006260693073272705
0,502,0.0028518885374069214
0,503,0.0
0,504,0.3840715289115906
0,505,0.003261849284172058
0,506,0.015611976385116577
0,507,0.0
0,508,0.0018970966339111328
0,509,0.0
0,510,0.0
0,511,0.0
0,512,0.23167893290519714
0,513,0.0
0,514,0.0
0,515,0.0
0,516,0.0
0,517,0.009863004088401794
0,518,0.6194272637367249
0,519,0.008418306708335876
0,520,0.007980436086654663
0,521,0.0
0,522,0.007803007960319519
0,523,0.0
0,524,0.0
0,525,0.0
0,526,0.0021612048149108887
0,527,0.0027933716773986816
0,528,0.0
0,529,0.002783834934234619
0,530,0.0
0,531,0.24286791682243347
0,532,0.0
0,533,0.0
0,534,0.02685166895389557
0,535,0.022531583905220032
0,536,0.006659790873527527
0,537,0.0037234723567962646
0,538,0.0014703869819641113
0,539,0.0
0,540,0.0
0,541,0.0026214420795440674
0,542,0.0
0,543,0.0035563111305236816
0,544,0.005267679691314697
0,545,0.0070000141859054565
0,546,0.0015511512756347656
0,547,0.36442500352859497
0,548,0.001791149377822876
0,549,0.4163471460342407
0,550,0.0
0,551,0.42694395780563354
0,552,0.0019404292106628418
0,553,0.0
0,554,0.002774760127067566
0,555,0.006407096982002258
0,556,0.0
0,557,0.007313251495361328
0,558,0.0
0,559,0.0027268677949905396
0,560,0.011201232671737671
0,561,0.001969277858734131
0,562,0.4034683108329773
0,563,0.23877863585948944
0,564,0.002468988299369812
0,565,0.0
0,566,0.008779078722000122
0,567,0.37719017267227173
0,568,0.0
0,569,0.0
0,570,0.008697360754013062
0,571,0.0
0,572,0.0
0,573,0.008753105998039246
0,574,0.23713384568691254
0,575,0.007777363061904907
0,576,0.0
0,577,0.0047636330127716064
0,578,0.016629382967948914
0,579,0.7164748907089233
0,580,0.005465194582939148
0,581,0.004736408591270447
0,582,0.003948435187339783
0,583,0.00784030556678772
0,584,0.01801694929599762
0,585,0.0
0,586,0.38402241468429565
0,587,0.022749871015548706
0,588,0.0036578774452209473
0,589,0.0
0,590,0.0
0,591,0.0
0,592,0.0015598982572555542
0,593,0.013946682214736938
0,594,0.0009033083915710449
0,595,0.4003950357437134
0,596,0.003333762288093567
0,597,0.005197688937187195
0,598,0.0
0,599,0.0016669780015945435
0,600,0.4075291156768799
0,601,0.0
0,602,0.4011910557746887
0,603,0.005350217223167419
0,604,0.002324208617210388
0,605,0.0022831857204437256
0,606,0.007749840617179871
0,607,0.0013674050569534302
0,608,0.005463778972625732
0,609,0.0008965581655502319
0,610,0.002914220094680786
0,611,0.016609013080596924
0,612,0.0
0,613,0.2259833812713623
0,614,0.0
0,615,0.0
0,616,0.390922486782074
0,617,0.012992843985557556
0,618,0.35983431339263916
0,619,0.0
0,620,0.0007324516773223877
0,621,0.004189521074295044
0,622,0.005076184868812561
0,623,0.0075006186962127686
0,624,0.24325452744960785
0,625,0.0
0,626,0.38822683691978455
0,627,0.0
0,628,0.36899182200431824
0,629,0.3800169825553894
0,630,0.0008987933397293091
0,631,0.2518003582954407
0,632,0.003423839807510376
0,633,0.0
0,634,0.2186921089887619
0,635,0.0
0,636,0.024391859769821167
1,0,0.0
1,1,0.22372260689735413
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.03728806972503662
1,6,0.022232025861740112
1,7,0.0
1,8,0.026219502091407776
1,9,0.040886372327804565
1,10,0.0
1,11,0.006998494267463684
1,12,0.3479360342025757
1,13,0.0
1,14,0.225126713514328
1,15,0.0065591782331466675
1,16,0.010752826929092407
1,17,0.014017462730407715
1,18,0.019669219851493835
1,19,0.0
1,20,0.004341572523117065
1,21,0.004404723644256592
1,22,0.006015852093696594
1,23,0.5910108685493469
1,24,0.004187002778053284
1,25,0.0
1,26,0.0
1,27,0.24593545496463776
1,28,0.0028974711894989014
1,29,0.0
1,30,0.4077899158000946
1,31,0.24782080948352814
1,32,0.00271625816822052
1,33,0.0
1,34,0.0
1,35,0.013219654560089111
1,36,0.006610944867134094
1,37,0.0023568570613861084
1,38,0.0
1,39,0.018192723393440247
1,40,0.0022843778133392334
1,41,0.37474673986434937
1,42,0.002658054232597351
1,43,0.3567845821380615
1,44,0.009432867169380188
1,45,0.012421920895576477
1,46,0.00356350839138031
1,47,0.0
1,48,0.3660579323768616
1,49,0.005612969398498535
1,50,0.0
1,51,0.0
1,52,0.0
1,53,0.01606091856956482
1,54,0.0
1,55,0.0
1,56,0.0017348378896713257
1,57,0.0
1,58,0.0
1,59,0.20138704776763916
1,60,0.6985825300216675
1,61,0.0
1,62,0.0
1,63,0.0
1,64,0.021425247192382812
1,65,0.006697222590446472
1,66,0.35829246044158936
1,67,0.01085779070854187
1,68,0.2104189097881317
1,69,0.029561147093772888
1,70,0.0
1,71,0.0
1,72,0.0
1,73,0.011391907930374146
1,74,0.015787258744239807
1,75,0.031643494963645935
1,76,0.04258979856967926
1,77,0.017835259437561035
1,78,0.6912182569503784
1,79,0.39397716522216797
1,80,0.004011526703834534
1,81,0.4112846255302429
1,82,0.010847270488739014
1,83,0.0
1,84,0.005562677979469299
1,85,0.012427344918251038
1,86,0.0
1,87,0.016046956181526184
1,88,0.0017979145050048828
1,89,0.0
1,90,0.0013232827186584473
1,91,0.007651135325431824
1,92,0.0
1,93,0.0
1,94,0.0028877556324005127
1,95,0.24179038405418396
1,96,0.0013712793588638306
1,97,0.0028186291456222534
1,98,0.0
1,99,0.37326234579086304
1,100,0.0
1,101,0.0
1,102,0.3060186505317688
1,103,0.0
1,104,0.0
1,105,0.34688541293144226
1,106,0.006825476884841919
1,107,0.0032282620668411255
1,108,0.02238556742668152
1,109,0.03360491991043091
1,110,0.007842227816581726
1,111,0.3223031759262085
1,112,0.0
1,113,0.18731689453125
1,114,0.3447057008743286
1,115,0.0
1,116,0.0
1,117,0.1539529263973236
1,118,0.0
1,119,0.09602876007556915
1,120,0.0
1,121,0.39073121547698975
1,122,0.06496305763721466
1,123,0.06572023034095764
1,124,0.0
1,125,0.0
1,126,0.06518363952636719
1,127,0.26233500242233276
1,128,0.0
1,129,0.0
1,130,0.02066752314567566
1,131,0.01596371829509735
1,132,0.0
1,133,0.037946298718452454
1,134,0.0032922178506851196
1,135,0.002124413847923279
1,136,0.0066582560539245605
1,137,0.0017796307802200317
1,138,0.403181254863739
1,139,0.009821966290473938
1,140,0.011330902576446533
1,141,0.005034536123275757
1,142,0.0023937076330184937
1,143,0.007460549473762512
1,144,0.4252123236656189
1,145,0.0
1,146,0.0028841346502304077
1,147,0.0
1,148,0.0
1,149,0.004222884774208069
1,150,0.22063982486724854
1,151,0.0077809542417526245
1,152,0.0010001659393310547
1,153,0.35028862953186035
1,154,0.0005795806646347046
1,155,0.0028747469186782837
1,156,0.0006351321935653687
1,157,0.3423837423324585
1,158,0.0
1,159,0.0
1,160,0.0
1,161,0.011648625135421753
1,162,0.0
1,163,0.010004743933677673
1,164,0.03247097134590149
1,165,0.0050035566091537476
1,166,0.008680388331413269
1,167,0.026302874088287354
1,168,0.009440988302230835
1,169,0.0035847872495651245
1,170,0.0022657811641693115
1,171,0.00563618540763855
1,172,0.001181289553642273
1,173,0.002948746085166931
1,174,0.22668908536434174
1,175,0.007987543940544128
1,176,0.0020512640476226807
1,177,0.2354394942522049
1,178,0.0009656399488449097
1,179,0.0020286738872528076
1,180,0.0
1,181,0.006312578916549683
1,182,0.396234393119812
1,183,0.25258591771125793
1,184,0.4173503518104553
1,185,0.005333855748176575
1,186,0.007826760411262512
1,187,0.017158865928649902
1,188,0.0
1,189,0.003809705376625061
1,190,0.01458778977394104
1,191,0.00486348569393158
1,192,0.0
1,193,0.36704036593437195
1,194,0.0006734579801559448
1,195,0.36843186616897583
1,196,0.0035846829414367676
1,197,0.0
1,198,0.0005496293306350708
1,199,0.0
1,200,0.0
1,201,0.0032978057861328125
1,202,0.22984345257282257
1,203,0.030149519443511963
1,204,0.3349268138408661
1,205,0.39056646823883057
1,206,0.3582995533943176
1,207,0.01740230619907379
1,208,0.02501857280731201
1,209,0.009342044591903687
1,210,0.0
1,211,0.0019084960222244263
1,212,0.0011156797409057617
1,213,0.03144386410713196
1,214,0.3125482201576233
1,215,0.033612027764320374
1,216,0.3699833154678345
1,217,0.05785447359085083
1,218,0.0018121600151062012
1,219,0.6644155383110046
1,220,0.0
1,221,0.0
1,222,0.007034033536911011
1,223,0.0
1,224,0.0
1,225,0.0
1,226,0.0095977783203125
1,227,0.019104748964309692
1,228,0.005691304802894592
1,229,0.014986604452133179
1,230,0.015300348401069641
1,231,0.3272526264190674
1,232,0.2133796662092209
1,233,0.011308044195175171
1,234,0.006688371300697327
1,235,0.008783578872680664
1,236,0.0
1,237,0.0
1,238,0.003227740526199341
1,239,0.0
1,240,0.0019154399633407593
1,241,0.4280301332473755
1,242,0.0
1,243,0.0
1,244,0.0
1,245,0.0008188188076019287
1,246,0.000946342945098877
1,247,0.013839900493621826
1,248,0.0027671009302139282
1,249,0.005100876092910767
1,250,0.0
1,251,0.0
1,252,0.0
1,253,0.3802809715270996
1,254,0.7401809096336365
1,255,0.33564233779907227
1,256,0.0
1,257,0.0
1,258,0.34943777322769165
1,259,0.0
1,260,0.01274639368057251
1,261,0.0
1,262,0.010807186365127563
1,263,0.030837640166282654
1,264,0.33945104479789734
1,265,0.29405441880226135
1,266,0.28368186950683594
1,267,0.0
1,268,0.16718147695064545
1,269,0.293678879737854
1,270,0.0
1,271,0.30887818336486816
1,272,0.05446815490722656
1,273,0.0051870085299015045
1,274,0.0035743582993745804
1,275,0.012089254334568977
1,276,0.06251943111419678
1,277,0.18818771839141846
1,278,0.07756781578063965
1,279,0.0
1,280,0.0
1,281,0.004200831055641174
1,282,0.3410695195198059
1,283,0.012058094143867493
1,284,0.0029276907444000244
1,285,0.006639361381530762
1,286,0.2168577015399933
1,287,0.002968132495880127
1,288,0.011698722839355469
1,289,0.0
1,290,0.0
1,291,0.0
1,292,0.005944862961769104
1,293,0.0
1,294,0.40908271074295044
1,295,0.0
1,296,0.4273492693901062
1,297,0.0
1,298,0.002348989248275757
1,299,0.0030743032693862915
1,300,0.23244552314281464
1,301,0.004859179258346558
1,302,0.0
1,303,0.24186773598194122
1,304,0.0010771006345748901
1,305,0.0
1,306,0.0013183057308197021
1,307,0.0028333663940429688
1,308,0.0019994229078292847
1,309,0.001370444893836975
1,310,0.0018880516290664673
1,311,0.0
1,312,0.0
1,313,0.0005857348442077637
1,314,0.0
1,315,0.0004920810461044312
1,316,0.00463712215423584
1,317,0.0
1,318,0.0
1,319,0.0007489323616027832
1,320,0.0
1,321,0.0008672773838043213
1,322,0.0
1,323,0.015145495533943176
1,324,0.0
1,325,0.0
1,326,0.002970561385154724
1,327,0.00032038986682891846
1,328,0.0
1,329,0.010066002607345581
1,330,0.0016726553440093994
1,331,0.001590043306350708
1,332,0.00045615434646606445
1,333,0.7636949419975281
1,334,0.0009255409240722656
1,335,0.0
1,336,0.0029527992010116577
1,337,0.2253606915473938
1,338,0.0034801363945007324
1,339,0.0022125691175460815
1,340,0.0049919188022613525
1,341,0.24020017683506012
1,342,0.41588741540908813
1,343,0.37114548683166504
1,344,0.3293582499027252
1,345,0.007737487554550171
1,346,0.0
1,347,0.23167584836483002
1,348,0.01221930980682373
1,349,0.02935071289539337
1,350,0.02098877727985382
1,351,0.0
1,352,0.017009049654006958
1,353,0.0007095038890838623
1,354,0.3491206169128418
1,355,0.0005316287279129028
1,356,0.0
1,357,0.008921518921852112
1,358,0.00916239619255066
1,359,0.008204847574234009
1,360,0.0
1,361,0.019368335604667664
1,362,0.011138558387756348
1,363,0.351047158241272
1,364,0.21185007691383362
1,365,0.3366776406764984
1,366,0.00493292510509491
1,367,0.0
1,368,0.2141052782535553
1,369,0.004898130893707275
1,370,0.22672417759895325
1,371,0.0
1,372,0.00491468608379364
1,373,0.00395454466342926
1,374,0.3832964599132538
1,375,0.010928690433502197
1,376,0.008634194731712341
1,377,0.0
1,378,0.011715173721313477
1,379,0.24278154969215393
1,380,0.349601686000824
1,381,0.3749436140060425
1,382,0.00490957498550415
1,383,0.013012662529945374
1,384,0.3547268211841583
1,385,0.0
1,386,0.3036680817604065
1,387,0.0
1,388,0.3170435428619385
1,389,0.06607501208782196
1,390,0.0
1,391,0.01901109516620636
1,392,0.2884650230407715
1,393,0.025361955165863037
1,394,0.0
1,395,0.0
1,396,0.0
1,397,0.0
1,398,0.0
1,399,0.34954434633255005
1,400,0.034709632396698
1,401,0.0
1,402,0.03508743643760681
1,403,0.1734587699174881
1,404,0.0
1,405,0.0
1,406,0.0
1,407,0.30514857172966003
1,408,0.3018392324447632
1,409,0.24988453090190887
1,410,0.00650198757648468
1,411,0.0
1,412,0.035078853368759155
1,413,0.0
1,414,0.0
1,415,0.2903297543525696
1,416,0.31445881724357605
1,417,0.03253883123397827
1,418,0.01686111092567444
1,419,0.004101559519767761
1,420,0.04380212724208832
1,421,0.027698248624801636
1,422,0.009355217218399048
1,423,0.006755754351615906
1,424,0.0035040080547332764
1,425,0.0034236162900924683
1,426,0.20994539558887482
1,427,0.3152199983596802
1,428,0.0
1,429,0.34239694476127625
1,430,0.0018556416034698486
1,431,0.2996401786804199
1,432,0.22967013716697693
1,433,0.05105850100517273
1,434,0.0077978819608688354
1,435,0.10733121633529663
1,436,0.025136247277259827
1,437,0.06144627183675766
1,438,0.0
1,439,0.09470020234584808
1,440,0.020776823163032532
1,441,0.1952221542596817
1,442,0.15345636010169983
1,443,0.012559249997138977
1,444,0.009755459614098072
1,445,0.04030290246009827
1,446,0.3300244212150574
1,447,0.32799214124679565
1,448,0.026478111743927002
1,449,0.0
1,450,0.034888193011283875
1,451,0.0364580899477005
1,452,0.03207920491695404
1,453,0.0
1,454,0.028849229216575623
1,455,0.21794407069683075
1,456,0.018684551119804382
1,457,0.0
1,458,0.0
1,459,0.0
1,460,0.017179444432258606
1,461,0.0118827223777771
1,462,0.0053303539752960205
1,463,0.0
1,464,0.6093058586120605
1,465,0.0
1,466,0.011319637298583984
1,467,0.0
1,468,0.0
1,469,0.024280697107315063
1,470,0.016180410981178284
1,471,0.0
1,472,0.0
1,473,0.17387831211090088
1,474,0.2726805806159973
1,475,0.2507231533527374
1,476,0.0
1,477,0.007145822048187256
1,478,0.04289427399635315
1,479,0.031742244958877563
1,480,0.011415272951126099
1,481,0.278495728969574
1,482,0.28892379999160767
1,483,0.29662588238716125
1,484,0.0
1,485,0.35015007853507996
1,486,0.0
1,487,0.08711937069892883
1,488,0.05382288992404938
1,489,0.0061525702476501465
1,490,0.14898307621479034
1,491,0.0
1,492,0.015133380889892578
1,493,0.0
1,494,0.007423415780067444
1,495,0.003597050905227661
1,496,0.38817018270492554
1,497,0.017565369606018066
1,498,0.0
1,499,0.0
1,500,0.015391647815704346
1,501,0.2621461749076843
1,502,0.36123454570770264
1,503,0.003880232572555542
1,504,0.04557785391807556
1,505,0.17505596578121185
1,506,0.012330278754234314
1,507,0.0018468797206878662
1,508,0.0
1,509,0.231667622923851
1,510,0.08280470222234726
1,511,0.026034846901893616
1,512,0.37876784801483154
1,513,0.08826673775911331
1,514,0.01157766580581665
1,515,0.021052563562989235
1,516,0.022984296083450317
1,517,0.0
1,518,0.21065422892570496
1,519,0.11812037229537964
1,520,0.3400474190711975
1,521,0.1260661780834198
1,522,0.0
1,523,0.0
1,524,0.01724126935005188
1,525,0.3494040071964264
1,526,0.31867390871047974
1,527,0.0
1,528,0.008529797196388245
1,529,0.19622868299484253
1,530,0.025991186499595642
1,531,0.0
1,532,0.06794235110282898
1,533,0.18346117436885834
1,534,0.17144858837127686
1,535,0.10561598837375641
1,536,0.020976871252059937
1,537,0.0
1,538,0.3112996816635132
1,539,0.1894330382347107
1,540,0.0
1,541,0.005101799964904785
1,542,0.021682053804397583
1,543,0.014294490218162537
1,544,0.19317856431007385
1,545,0.03425733745098114
1,546,0.0
1,547,0.002985939383506775
1,548,0.0026156753301620483
1,549,0.03577004373073578
1,550,0.004331842064857483
1,551,0.0017887502908706665
1,552,0.21357153356075287
1,553,0.0
1,554,0.00105305016040802
1,555,0.0023820102214813232
1,556,0.0
