epoch,step,is_pos,true_class_prob
0,99,1,0.64453125
0,99,0,0.034912109375
0,99,0,0.00116729736328125
0,100,1,0.9609375
0,100,0,0.39453125
0,100,1,0.8359375
0,100,0,0.004547119140625
0,101,0,0.09814453125
0,101,0,0.016357421875
0,101,0,0.0050048828125
0,101,1,0.984375
0,102,0,0.005828857421875
0,102,0,0.0703125
0,102,0,0.03271484375
0,102,0,0.0003337860107421875
0,103,0,0.0096435546875
0,103,0,0.35546875
0,103,0,0.004150390625
0,103,0,0.00022983551025390625
0,104,1,0.94921875
0,104,0,0.0306396484375
0,104,1,0.96875
0,104,0,0.00054931640625
0,105,0,0.00396728515625
0,105,0,0.0040283203125
0,105,0,0.052490234375
0,105,0,0.004547119140625
0,106,0,0.028076171875
0,106,0,0.03125
0,106,0,0.01806640625
0,106,1,0.98828125
0,107,1,0.94140625
0,107,0,0.056884765625
0,107,0,0.41015625
0,107,0,0.03662109375
0,108,0,0.0771484375
0,108,0,0.083984375
0,108,1,0.8125
0,108,0,0.00927734375
0,109,0,0.0283203125
0,109,0,0.04443359375
0,109,1,0.8125
0,109,0,0.0002613067626953125
0,110,0,0.0068359375
0,110,0,0.00396728515625
0,110,0,0.011474609375
0,110,0,0.00066375732421875
0,111,0,0.0302734375
0,111,0,0.07568359375
0,111,0,0.00604248046875
0,111,0,0.00080108642578125
0,112,0,0.01068115234375
0,112,1,0.6171875
0,112,0,0.0216064453125
0,112,1,0.828125
0,113,0,0.007537841796875
0,113,0,0.0169677734375
0,113,1,0.875
0,113,0,0.0002765655517578125
0,114,0,0.0198974609375
0,114,1,0.9453125
0,114,0,0.0281982421875
0,114,0,0.2734375
0,115,0,0.01446533203125
0,115,1,0.9140625
0,115,0,0.0191650390625
0,115,0,0.0010223388671875
0,116,0,0.004547119140625
0,116,1,0.93359375
0,116,1,0.98046875
0,116,1,0.99609375
0,117,0,0.05029296875
0,117,0,0.1318359375
0,117,1,0.8125
0,117,1,0.98828125
0,118,0,0.02783203125
0,118,1,0.53125
0,118,0,0.000766754150390625
0,118,0,0.0040283203125
0,119,0,0.004608154296875
0,119,1,0.5859375
0,119,0,0.0238037109375
0,119,0,0.00066375732421875
0,120,0,0.025634765625
0,120,0,0.036376953125
0,120,1,0.75390625
0,120,0,0.005889892578125
0,121,0,0.00946044921875
0,121,0,0.416015625
0,121,0,0.002716064453125
0,121,0,0.003173828125
0,122,0,0.07958984375
0,122,0,0.08349609375
0,122,0,0.2138671875
0,122,0,0.0155029296875
0,123,0,0.01385498046875
0,123,0,0.10107421875
0,123,0,0.474609375
0,123,0,0.02001953125
0,124,0,0.01287841796875
0,124,0,0.2890625
0,124,1,0.9453125
0,124,0,0.005889892578125
0,125,1,0.95703125
0,125,0,0.337890625
0,125,0,0.0361328125
0,125,0,0.001495361328125
0,126,0,0.0084228515625
0,126,0,0.39453125
0,126,1,0.54296875
0,126,0,0.01397705078125
0,127,1,0.90625
0,127,0,0.05615234375
0,127,0,0.032470703125
0,127,0,0.0006256103515625
0,128,1,0.93359375
0,128,0,0.0194091796875
0,128,1,0.7265625
0,128,0,0.00040435791015625
0,129,1,0.94921875
0,129,1,0.953125
0,129,0,0.31640625
0,129,0,0.01214599609375
0,130,0,0.03955078125
0,130,1,0.96875
0,130,0,0.033203125
0,130,0,0.0002956390380859375
0,131,0,0.017822265625
0,131,0,0.03271484375
0,131,1,0.98828125
0,131,1,0.98828125
0,132,0,0.018798828125
0,132,0,0.019287109375
0,132,0,0.287109375
0,132,1,0.9921875
0,133,1,0.8359375
0,133,0,0.05029296875
0,133,0,0.01220703125
0,133,1,0.99609375
0,134,0,0.02734375
0,134,1,0.89453125
0,134,0,0.439453125
0,134,0,0.001495361328125
0,135,0,0.039306640625
0,135,0,0.10546875
0,135,0,0.0184326171875
0,135,0,0.000335693359375
0,136,0,0.0031280517578125
0,136,0,0.01507568359375
0,136,0,0.01141357421875
0,136,0,0.00012302398681640625
0,137,0,0.00958251953125
0,137,1,0.6484375
0,137,0,0.0045166015625
0,137,0,0.000751495361328125
0,138,1,0.93359375
0,138,0,0.0133056640625
0,138,1,0.87109375
0,138,1,0.98828125
0,139,0,0.000659942626953125
0,139,0,0.007476806640625
0,139,0,0.033935546875
0,139,0,0.0027923583984375
0,140,0,0.058349609375
0,140,0,0.006134033203125
0,140,0,0.0247802734375
0,140,0,0.0031280517578125
0,141,0,0.09375
0,141,0,0.046630859375
0,141,0,0.2001953125
0,141,0,0.001922607421875
0,142,1,0.9453125
0,142,1,0.70703125
0,142,0,0.0045166015625
0,142,0,0.0001583099365234375
0,143,1,0.90234375
0,143,0,0.2470703125
0,143,0,0.00958251953125
0,143,0,0.00080108642578125
0,144,0,0.00665283203125
0,144,0,0.298828125
0,144,0,0.004852294921875
0,144,0,0.0002765655517578125
0,145,1,0.875
0,145,0,0.046630859375
0,145,1,0.498046875
0,145,0,0.002471923828125
0,146,0,0.0145263671875
0,146,0,0.0177001953125
0,146,1,0.84375
0,146,0,0.000850677490234375
0,147,0,0.0150146484375
0,147,0,0.0234375
0,147,0,0.0089111328125
0,147,0,0.0024566650390625
0,148,0,0.0390625
0,148,0,0.126953125
0,148,0,0.00506591796875
0,148,0,0.000335693359375
0,149,0,0.0296630859375
0,149,0,0.01251220703125
0,149,0,0.0272216796875
0,149,0,0.0169677734375
0,150,0,0.02783203125
0,150,0,0.0283203125
0,150,0,0.005828857421875
0,150,0,0.0225830078125
0,151,1,0.8515625
0,151,0,0.031494140625
0,151,0,0.0201416015625
0,151,0,0.007568359375
0,152,0,0.0027618408203125
0,152,1,0.47265625
0,152,0,0.01190185546875
0,152,1,0.99609375
0,153,0,0.0291748046875
0,153,1,0.97265625
0,153,0,0.0147705078125
0,153,0,0.0004558563232421875
0,154,0,0.007232666015625
0,154,0,0.470703125
0,154,1,0.9296875
0,154,0,0.000553131103515625
0,155,0,0.00836181640625
0,155,0,0.087890625
0,155,0,0.486328125
0,155,0,0.000278472900390625
0,156,1,0.8046875
0,156,1,0.8125
0,156,0,0.0159912109375
0,156,1,0.99609375
0,157,0,0.006439208984375
0,157,0,0.0155029296875
0,157,0,0.0205078125
0,157,0,0.0035552978515625
0,158,1,0.92578125
0,158,1,0.498046875
0,158,1,0.640625
0,158,0,0.001495361328125
0,159,0,0.009033203125
0,159,1,0.55859375
0,159,0,0.08154296875
0,159,0,0.01953125
0,160,1,0.98046875
0,160,1,0.97265625
0,160,0,0.004150390625
0,160,0,0.0031585693359375
0,161,0,0.00506591796875
0,161,0,0.00787353515625
0,161,0,0.00885009765625
0,161,0,0.001922607421875
0,162,0,0.0155029296875
0,162,0,0.1728515625
0,162,1,0.71875
0,162,0,0.00131988525390625
0,163,0,0.158203125
0,163,1,0.98046875
0,163,0,0.396484375
0,163,0,0.00070953369140625
0,164,0,0.06591796875
0,164,0,0.306640625
0,164,0,0.302734375
0,164,0,0.0245361328125
0,165,0,0.0240478515625
0,165,1,0.73046875
0,165,1,0.6796875
0,165,1,0.99609375
0,166,0,0.05810546875
0,166,1,0.9453125
0,166,1,0.6015625
0,166,0,0.005126953125
0,167,0,0.0213623046875
0,167,0,0.40625
0,167,1,0.69921875
0,167,1,0.9921875
0,168,1,0.94921875
0,168,0,0.09912109375
0,168,1,0.9296875
0,168,0,0.16015625
0,169,0,0.0035400390625
0,169,0,0.039794921875
0,169,0,0.443359375
0,169,0,0.19140625
0,170,1,0.75390625
0,170,1,0.91796875
0,170,1,0.7109375
0,170,1,0.9765625
0,171,0,0.0157470703125
0,171,0,0.064453125
0,171,0,0.00457763671875
0,171,0,0.006622314453125
0,172,0,0.030517578125
0,172,1,0.703125
0,172,1,0.7890625
0,172,0,0.00457763671875
0,173,0,0.005126953125
0,173,0,0.10302734375
0,173,0,0.000850677490234375
0,173,0,0.0006256103515625
0,174,0,0.037841796875
0,174,1,0.44921875
0,174,0,0.036865234375
0,174,1,0.99609375
0,175,0,0.00946044921875
0,175,0,0.0064697265625
0,175,1,0.71484375
0,175,0,0.0263671875
0,176,0,0.0712890625
0,176,0,0.283203125
0,176,1,0.7421875
0,176,0,0.0004291534423828125
0,177,0,0.04248046875
0,177,0,0.039794921875
0,177,0,0.0277099609375
0,177,0,0.00116729736328125
0,178,1,0.7578125
0,178,0,0.013427734375
0,178,1,0.91796875
0,178,0,0.01220703125
0,179,0,0.00958251953125
0,179,0,0.0023193359375
0,179,1,0.6953125
0,179,0,0.000911712646484375
0,180,1,0.6640625
0,180,0,0.01123046875
0,180,1,0.84765625
0,180,1,1.0
0,181,0,0.0135498046875
0,181,0,0.044921875
0,181,0,0.357421875
0,181,0,0.07470703125
0,182,0,0.06591796875
0,182,0,0.006378173828125
0,182,0,0.01007080078125
0,182,0,0.034423828125
0,183,0,0.08203125
0,183,1,0.9921875
0,183,0,0.025146484375
0,183,0,0.0013275146484375
0,184,0,0.0654296875
0,184,0,0.032470703125
0,184,0,0.2060546875
0,184,0,0.005645751953125
0,185,1,0.9375
0,185,0,0.01519775390625
0,185,0,0.01397705078125
0,185,1,0.99609375
0,186,0,0.002685546875
0,186,1,0.9921875
0,186,0,0.01422119140625
0,186,0,0.000553131103515625
0,187,0,0.0152587890625
0,187,1,0.484375
0,187,1,0.7578125
0,187,0,0.002471923828125
0,188,1,0.7890625
0,188,0,0.0927734375
0,188,1,0.8984375
0,188,0,0.000797271728515625
0,189,1,0.8125
0,189,0,0.056640625
0,189,0,0.357421875
0,189,0,0.00102996826171875
0,190,0,0.03515625
0,190,0,0.296875
0,190,0,0.19921875
0,190,0,0.0027923583984375
0,191,0,0.09130859375
0,191,1,0.380859375
0,191,1,0.9140625
0,191,0,0.00168609619140625
0,192,0,0.0020294189453125
0,192,0,0.03173828125
0,192,0,0.2470703125
0,192,1,0.9921875
0,193,0,0.0400390625
0,193,0,0.0167236328125
0,193,1,0.6953125
0,193,0,0.0299072265625
0,194,0,0.0155029296875
0,194,0,0.03076171875
0,194,0,0.0181884765625
0,194,0,0.005859375
0,195,0,0.0177001953125
0,195,0,0.1962890625
0,195,0,0.23046875
0,195,1,0.99609375
0,196,0,0.007049560546875
0,196,0,0.040283203125
0,196,0,0.30078125
0,196,0,0.0031585693359375
0,197,0,0.04443359375
0,197,1,0.46875
0,197,0,0.0206298828125
0,197,0,0.0004291534423828125
0,198,0,0.006561279296875
0,198,0,0.04052734375
0,198,0,0.00946044921875
0,198,1,1.0
0,199,0,0.03515625
0,199,0,0.03173828125
0,199,0,0.00482177734375
0,199,0,0.0031585693359375
0,200,0,0.0223388671875
0,200,0,0.06396484375
0,200,0,0.0014801025390625
0,200,0,0.005889892578125
0,201,0,0.039306640625
0,201,0,0.353515625
0,201,1,0.84375
0,201,0,0.00131988525390625
0,202,0,0.0634765625
0,202,0,0.025390625
0,202,1,0.859375
0,202,0,0.00116729736328125
0,203,1,0.94140625
0,203,0,0.06787109375
0,203,0,0.0024261474609375
0,203,0,0.00048828125
0,204,0,0.00836181640625
0,204,0,0.01019287109375
0,204,1,0.89453125
0,204,0,0.0004291534423828125
0,205,0,0.00372314453125
0,205,0,0.259765625
0,205,0,0.0201416015625
0,205,0,0.001312255859375
0,206,0,0.046630859375
0,206,1,0.70703125
0,206,0,0.0211181640625
0,206,1,0.9921875
0,207,0,0.05810546875
0,207,0,0.0216064453125
0,207,0,0.007080078125
0,207,1,0.98828125
0,208,0,0.040283203125
0,208,1,0.56640625
0,208,1,0.6171875
0,208,1,0.96484375
0,209,1,0.95703125
0,209,0,0.212890625
0,209,0,0.0169677734375
0,209,0,0.0004863739013671875
0,210,0,0.02197265625
0,210,1,0.69921875
0,210,1,0.953125
0,210,0,0.00140380859375
0,211,0,0.005615234375
0,211,0,0.0172119140625
0,211,1,0.89453125
0,211,0,0.0001316070556640625
0,212,0,0.044921875
0,212,0,0.0966796875
0,212,0,0.017822265625
0,212,0,0.041748046875
0,213,0,0.038330078125
0,213,0,0.035888671875
0,213,0,0.0166015625
0,213,0,0.003570556640625
0,214,0,0.017578125
0,214,0,0.0654296875
0,214,0,0.005584716796875
0,214,1,0.99609375
0,215,1,0.921875
0,215,1,0.8984375
0,215,0,0.0120849609375
0,215,0,0.01092529296875
0,216,0,0.013427734375
0,216,1,0.91015625
0,216,0,0.026611328125
0,216,0,0.00262451171875
0,217,0,0.0302734375
0,217,0,0.04296875
0,217,1,0.82421875
0,217,0,0.00167083740234375
0,218,0,0.01544189453125
0,218,1,0.8046875
0,218,1,0.75
0,218,0,0.00170135498046875
0,219,1,0.88671875
0,219,0,0.0306396484375
0,219,0,0.02001953125
0,219,1,0.984375
0,220,1,0.85546875
0,220,0,0.0238037109375
0,220,0,0.033447265625
0,220,1,0.60546875
0,221,0,0.00579833984375
0,221,1,0.87890625
0,221,0,0.36328125
0,221,0,0.0006256103515625
0,222,0,0.005767822265625
0,222,0,0.0084228515625
0,222,1,0.6875
0,222,0,0.002288818359375
0,223,0,0.006561279296875
0,223,0,0.41015625
0,223,1,0.640625
0,223,0,0.0135498046875
0,224,0,0.003143310546875
0,224,1,0.984375
0,224,0,0.0225830078125
0,224,0,0.002471923828125
0,225,0,0.025390625
0,225,0,0.0084228515625
0,225,0,0.01531982421875
0,225,0,0.0004558563232421875
0,226,0,0.041015625
0,226,0,0.07470703125
0,226,0,0.416015625
0,226,0,0.002471923828125
0,227,0,0.036376953125
0,227,0,0.0218505859375
0,227,0,0.005950927734375
0,227,0,0.0008392333984375
0,228,0,0.00933837890625
0,228,0,0.02001953125
0,228,0,0.06298828125
0,228,1,0.9921875
0,229,0,0.01092529296875
0,229,1,0.7734375
0,229,0,0.435546875
0,229,0,0.01141357421875
0,230,0,0.07421875
0,230,0,0.314453125
0,230,0,0.07080078125
0,230,1,1.0
0,231,0,0.0035858154296875
0,231,0,0.00311279296875
0,231,0,0.0211181640625
0,231,1,0.99609375
0,232,0,0.00653076171875
0,232,0,0.00244140625
0,232,0,0.28515625
0,232,0,0.0189208984375
0,233,1,0.5390625
0,233,0,0.130859375
0,233,0,0.033203125
0,233,0,0.0137939453125
0,234,0,0.045654296875
0,234,1,0.8046875
0,234,0,0.0242919921875
0,234,1,0.93359375
0,235,1,0.86328125
0,235,0,0.031982421875
0,235,0,0.006011962890625
0,235,0,0.022705078125
0,236,1,0.9609375
0,236,0,0.059326171875
0,236,0,0.027099609375
0,236,0,0.00958251953125
0,237,0,0.06884765625
0,237,1,0.6796875
0,237,0,0.005706787109375
0,237,0,0.0035858154296875
0,238,0,0.0040283203125
0,238,0,0.00927734375
0,238,0,0.33203125
0,238,0,0.00115203857421875
0,239,0,0.050048828125
0,239,0,0.2373046875
0,239,0,0.031982421875
0,239,0,0.00518798828125
0,240,0,0.00750732421875
0,240,0,0.322265625
0,240,0,0.01513671875
0,240,1,0.9140625
0,241,0,0.0654296875
0,241,0,0.220703125
0,241,0,0.291015625
0,241,0,0.02001953125
0,242,0,0.0291748046875
0,242,0,0.015625
0,242,0,0.0306396484375
0,242,0,0.004058837890625
0,243,0,0.00811767578125
0,243,0,0.0030975341796875
0,243,0,0.02197265625
0,243,0,7.486343383789062e-05
0,244,0,0.02978515625
0,244,0,0.01275634765625
0,244,1,0.5703125
0,244,0,0.0004291534423828125
0,245,0,0.024169921875
0,245,0,0.044921875
0,245,0,0.018310546875
0,245,1,0.98828125
0,246,1,0.81640625
0,246,0,0.2412109375
0,246,0,0.0380859375
0,246,0,0.005889892578125
0,247,1,0.90625
0,247,1,0.65234375
0,247,1,0.86328125
0,247,0,0.00066375732421875
0,248,0,0.189453125
0,248,1,0.98828125
0,248,0,0.12890625
0,248,0,0.0400390625
0,249,0,0.0269775390625
0,249,0,0.05126953125
0,249,0,0.10107421875
0,249,0,0.000705718994140625
0,250,0,0.01507568359375
0,250,1,0.72265625
0,250,0,0.25390625
0,250,0,0.003753662109375
0,251,1,0.99609375
0,251,1,0.859375
0,251,0,0.0203857421875
0,251,0,0.0003566741943359375
0,252,0,0.00958251953125
0,252,0,0.0223388671875
0,252,1,0.515625
0,252,1,1.0
0,253,0,0.038330078125
0,253,0,0.0120849609375
0,253,0,0.004302978515625
0,253,0,0.040771484375
0,254,1,0.91796875
0,254,0,0.06640625
0,254,0,0.00537109375
0,254,0,0.003082275390625
0,255,0,0.007476806640625
0,255,0,0.00823974609375
0,255,0,0.0458984375
0,255,0,0.000751495361328125
0,256,0,0.0106201171875
0,256,1,0.59765625
0,256,1,0.83203125
0,256,0,0.003509521484375
0,257,0,0.04638671875
0,257,0,0.416015625
0,257,0,0.006072998046875
0,257,0,0.00191497802734375
0,258,0,0.01385498046875
0,258,0,0.055908203125
0,258,0,0.0093994140625
0,258,0,0.0035247802734375
0,259,0,0.00439453125
0,259,0,0.1513671875
0,259,0,0.046142578125
0,259,0,0.0181884765625
0,260,0,0.0108642578125
0,260,0,0.026611328125
0,260,1,0.9140625
0,260,1,0.9921875
0,261,1,0.96875
0,261,1,0.78125
0,261,1,0.73828125
0,261,0,0.00058746337890625
0,262,0,0.0152587890625
0,262,0,0.140625
0,262,0,0.3515625
0,262,0,0.005828857421875
0,263,1,0.90234375
0,263,0,0.041015625
0,263,1,0.70703125
0,263,0,0.04150390625
0,264,0,0.01080322265625
0,264,0,0.1376953125
0,264,0,0.00445556640625
0,264,0,0.0029754638671875
0,265,0,0.0244140625
0,265,1,0.91015625
0,265,0,0.0024261474609375
0,265,1,0.984375
0,266,0,0.09326171875
0,266,0,0.03369140625
0,266,1,0.828125
0,266,0,0.0035400390625
