epoch,step,loss,pos_frac
0,101,0.009678363800048828,0.5
0,102,0.0,0.0
0,103,0.005369260907173157,0.25
0,104,0.009311571717262268,0.5
0,105,0.5941134691238403,0.75
0,106,0.0,0.0
0,107,0.009668737649917603,0.5
0,108,0.009713754057884216,0.5
0,109,0.24518705904483795,0.0
0,110,0.0,0.0
0,111,0.007839933037757874,0.5
0,112,0.2501882016658783,0.25
0,113,0.0033141523599624634,0.25
0,114,0.0,0.0
0,115,0.002625182271003723,0.25
0,116,0.00534231960773468,0.5
0,117,0.0049221813678741455,0.5
0,118,0.0,0.0
0,119,0.0,0.0
0,120,0.0,0.0
0,121,0.0013606548309326172,0.25
0,122,0.001045912504196167,0.25
0,123,0.0,0.0
0,124,0.001025557518005371,0.25
0,125,0.0018171519041061401,0.5
0,126,0.0007848590612411499,0.25
0,127,0.0008229911327362061,0.25
0,128,0.24961230158805847,0.25
0,129,0.0013446062803268433,0.5
0,130,0.0,0.0
0,131,0.0006361007690429688,0.25
0,132,0.0004975795745849609,0.25
0,133,0.0010748207569122314,0.5
0,134,0.000507548451423645,0.25
0,135,0.0015704333782196045,0.75
0,136,0.0007398724555969238,0.5
0,137,0.000935867428779602,0.5
0,138,0.0,0.0
0,139,0.0006864070892333984,0.5
0,140,0.0005966424942016602,0.5
0,141,0.0,0.0
0,142,0.0006604492664337158,0.5
0,143,0.0015978515148162842,0.5
0,144,0.0,0.0
0,145,0.0,0.0
0,146,0.0006115138530731201,0.5
0,147,0.0002525746822357178,0.25
0,148,0.38033461570739746,0.25
0,149,0.0003099292516708374,0.25
0,150,0.0018207430839538574,1.0
0,151,0.0005210638046264648,0.25
0,152,0.000453755259513855,0.25
0,153,0.0,0.0
0,154,0.3699849247932434,0.5
0,155,0.0,0.0
0,156,0.0012939423322677612,0.25
0,157,0.0015241652727127075,0.25
0,158,0.0,0.0
0,159,0.004764258861541748,0.5
0,160,0.0029983818531036377,0.25
0,161,0.0,0.0
0,162,0.40865951776504517,0.5
0,163,0.0023265480995178223,0.25
0,164,0.4062596559524536,0.5
0,165,0.0017962455749511719,0.25
0,166,0.0027071237564086914,0.25
0,167,0.0,0.0
0,168,0.3901485800743103,1.0
0,169,0.0033256709575653076,0.25
0,170,0.0,0.0
0,171,0.0,0.0
0,172,0.005087167024612427,0.25
0,173,0.0,0.0
0,174,0.7493282556533813,0.75
0,175,0.0066916197538375854,0.25
0,176,0.00820276141166687,0.25
0,177,0.007169604301452637,0.25
0,178,0.24020397663116455,0.0
0,179,0.017250433564186096,0.5
0,180,0.0,0.0
0,181,0.0,0.0
0,182,0.024292007088661194,0.75
0,183,0.019994884729385376,0.75
0,184,0.005802169442176819,0.25
0,185,0.0,0.0
0,186,0.24736149609088898,0.25
0,187,0.0016233325004577637,0.25
0,188,0.0017414391040802002,0.25
0,189,0.37608033418655396,0.5
0,190,0.001117616891860962,0.25
0,191,0.24980559945106506,0.25
0,192,0.3987535536289215,0.75
0,193,0.39871156215667725,0.5
0,194,0.0015438199043273926,0.25
0,195,0.0,0.0
0,196,0.0011831820011138916,0.25
0,197,0.0010835379362106323,0.25
0,198,0.0,0.0
0,199,0.0,0.0
0,200,0.6178011298179626,0.5
0,201,0.38432013988494873,0.25
0,202,0.002811819314956665,0.25
0,203,0.0026468783617019653,0.25
0,204,0.004704490303993225,0.25
0,205,0.009915158152580261,0.5
0,206,0.0051199644804000854,0.25
0,207,0.3590998351573944,0.25
0,208,0.35604098439216614,0.25
0,209,0.0,0.0
0,210,0.005774065852165222,0.25
0,211,0.015274733304977417,0.5
0,212,0.015487685799598694,0.5
0,213,0.38544946908950806,0.75
0,214,0.01376873254776001,0.5
0,215,0.0048806071281433105,0.25
0,216,0.0,0.0
0,217,0.0,0.0
0,218,0.004444479942321777,0.25
0,219,0.0,0.0
0,220,0.006296604871749878,0.5
0,221,0.0022047311067581177,0.25
0,222,0.0018194466829299927,0.25
0,223,0.002880692481994629,0.5
0,224,0.36733198165893555,0.5
0,225,0.0009566545486450195,0.25
0,226,0.0,0.0
0,227,0.0013706982135772705,0.25
0,228,0.001041024923324585,0.25
0,229,0.0,0.0
0,230,0.0,0.0
0,231,0.0007652938365936279,0.25
0,232,0.0006889998912811279,0.25
0,233,0.39867979288101196,0.5
0,234,0.4031863808631897,0.25
0,235,0.0,0.0
0,236,0.0014014393091201782,0.5
0,237,0.38174134492874146,0.25
0,238,0.37783282995224,0.5
0,239,0.004594847559928894,0.5
0,240,0.24278920888900757,0.0
0,241,0.0,0.0
0,242,0.0,0.0
0,243,0.005568012595176697,0.25
0,244,0.005776301026344299,0.25
0,245,0.008413061499595642,0.25
0,246,0.37574589252471924,0.75
0,247,0.0,0.0
0,248,0.009134352207183838,0.25
0,249,0.008304938673973083,0.25
0,250,0.016164228320121765,0.5
0,251,0.007601410150527954,0.25
0,252,0.0023237764835357666,0.25
0,253,0.0023137331008911133,0.25
0,254,0.0020166635513305664,0.25
0,255,0.002903655171394348,0.25
0,256,0.0016153454780578613,0.25
0,257,0.3899945616722107,0.25
0,258,0.24969276785850525,0.25
0,259,0.0014240294694900513,0.25
0,260,0.0,0.0
0,261,0.24880658090114594,0.25
0,262,0.0021236538887023926,0.5
0,263,0.003211691975593567,0.75
0,264,0.0007562339305877686,0.25
0,265,0.000990346074104309,0.25
0,266,0.38627690076828003,0.25
0,267,0.0011855363845825195,0.25
0,268,0.2475588172674179,0.75
0,269,0.0,0.0
0,270,0.0,0.0
0,271,0.3828381597995758,0.75
0,272,0.0012493431568145752,0.25
0,273,0.001795157790184021,0.25
0,274,0.0,0.0
0,275,0.0015421360731124878,0.25
0,276,0.0037110745906829834,0.25
0,277,0.0,0.0
0,278,0.003013044595718384,0.5
0,279,0.36893144249916077,0.75
0,280,0.2486729472875595,0.25
0,281,0.0014814287424087524,0.25
0,282,0.002598807215690613,0.25
0,283,0.003095492720603943,0.25
0,284,0.39213329553604126,0.25
0,285,0.0,0.0
0,286,0.0032789111137390137,0.25
0,287,0.0,0.0
0,288,0.0,0.0
0,289,0.0031335055828094482,0.25
0,290,0.3584379553794861,1.0
0,291,0.0,0.0
0,292,0.0,0.0
0,293,0.0027407854795455933,0.25
0,294,0.39505091309547424,0.25
0,295,0.0,0.0
0,296,0.0,0.0
0,297,0.24487344920635223,0.0
0,298,0.0,0.0
0,299,0.0,0.0
0,300,0.0,0.0
0,301,0.338766872882843,0.25
0,302,0.007594212889671326,0.25
0,303,0.0,0.0
0,304,0.014379546046257019,0.5
0,305,0.0,0.0
0,306,0.0,0.0
0,307,0.0,0.0
0,308,0.017396509647369385,0.5
0,309,0.02555382251739502,0.75
0,310,0.0,0.0
0,311,0.33575084805488586,0.25
0,312,0.004936575889587402,0.25
0,313,0.0,0.0
0,314,0.004186421632766724,0.25
0,315,0.382179856300354,0.25
0,316,0.006531357765197754,0.5
0,317,0.006854414939880371,0.5
0,318,0.2445959448814392,0.0
0,319,0.0,0.0
0,320,0.005340993404388428,0.5
0,321,0.0032049715518951416,0.5
0,322,0.0,0.0
0,323,0.24875617027282715,0.25
0,324,0.0,0.0
0,325,0.001530274748802185,0.25
0,326,0.0013114064931869507,0.25
0,327,0.0020033270120620728,0.25
0,328,0.002326861023902893,0.25
0,329,0.000786125659942627,0.25
0,330,0.0,0.0
0,331,0.0006352365016937256,0.25
0,332,0.0,0.0
0,333,0.0015102922916412354,0.5
0,334,0.0003000199794769287,0.25
0,335,0.0,0.0
0,336,0.3938206136226654,0.5
0,337,0.0,0.0
0,338,0.0,0.0
0,339,0.0007075518369674683,0.5
0,340,0.004669860005378723,0.5
0,341,0.0,0.0
0,342,0.24740080535411835,0.0
0,343,0.0025454312562942505,0.5
0,344,0.00042825937271118164,0.25
0,345,0.0015238821506500244,0.25
0,346,0.3667854070663452,0.25
0,347,0.0013714879751205444,0.5
0,348,0.24930724501609802,0.25
0,349,0.0059604644775390625,0.75
0,350,0.24622328579425812,0.25
0,351,0.0024997293949127197,0.5
0,352,0.3671244978904724,0.25
0,353,0.0014107972383499146,0.25
0,354,0.0025724172592163086,0.25
0,355,0.005708754062652588,0.5
0,356,0.24525505304336548,0.25
0,357,0.0,0.0
0,358,0.359022319316864,0.25
0,359,0.004457592964172363,0.25
0,360,0.0,0.0
0,361,0.004250451922416687,0.25
0,362,0.0,0.0
0,363,0.004456952214241028,0.25
0,364,0.0,0.0
0,365,0.0,0.0
0,366,0.0,0.0
0,367,0.0,0.0
0,368,0.00584392249584198,0.25
0,369,0.008389681577682495,0.25
0,370,0.0,0.0
0,371,0.006014660000801086,0.25
0,372,0.005034551024436951,0.25
0,373,0.0017640143632888794,0.25
0,374,0.3354540467262268,0.25
0,375,0.0207655131816864,0.5
0,376,0.0,0.0
0,377,0.0,0.0
0,378,0.003591299057006836,0.25
0,379,0.0,0.0
0,380,0.24446925520896912,0.5
0,381,0.0,0.0
0,382,0.37479302287101746,0.75
0,383,0.0,0.0
0,384,0.0,0.0
0,385,0.3844307065010071,0.5
0,386,0.00956745445728302,0.5
0,387,0.003559291362762451,0.25
0,388,0.004133045673370361,0.25
0,389,0.0,0.0
0,390,0.0030348002910614014,0.5
0,391,0.3595898747444153,0.5
0,392,0.3719031512737274,0.5
0,393,0.36608949303627014,0.25
0,394,0.0033884793519973755,0.25
0,395,0.34874463081359863,0.25
0,396,0.0,0.0
0,397,0.33905649185180664,0.75
0,398,0.00962914526462555,0.25
0,399,0.0,0.0
0,400,0.028633683919906616,0.5
0,401,0.0,0.0
0,402,0.0,0.0
0,403,0.017255738377571106,0.25
0,404,0.015125840902328491,0.25
0,405,0.019013196229934692,0.25
0,406,0.0,0.0
0,407,0.3471446633338928,0.25
0,408,0.024387866258621216,0.5
0,409,0.321929931640625,0.25
0,410,0.0,0.0
0,411,0.012474626302719116,0.25
0,412,0.014971703290939331,0.25
0,413,0.0,0.0
0,414,0.016813799738883972,0.25
0,415,0.014104068279266357,0.25
0,416,0.014882668852806091,0.5
0,417,0.0,0.0
0,418,0.003983780741691589,0.25
0,419,0.0022441744804382324,0.25
0,420,0.0,0.0
0,421,0.0,0.0
0,422,0.006786122918128967,0.75
0,423,0.0016901195049285889,0.25
0,424,0.37345391511917114,0.25
0,425,0.370125949382782,0.5
0,426,0.37981340289115906,0.25
0,427,0.0,0.0
0,428,0.0019081830978393555,0.25
0,429,0.0,0.0
0,430,0.3581806719303131,0.25
0,431,0.015643835067749023,0.5
0,432,0.0075893402099609375,0.25
0,433,0.0,0.0
0,434,0.0093802809715271,0.5
0,435,0.001822739839553833,0.25
0,436,0.008228182792663574,0.5
0,437,0.0016043782234191895,0.25
0,438,0.35793036222457886,0.5
0,439,0.0,0.0
0,440,0.0013632923364639282,0.25
0,441,0.004506334662437439,0.75
0,442,0.33334898948669434,0.5
0,443,0.343159556388855,0.25
0,444,0.005278855562210083,0.25
0,445,0.010611817240715027,0.25
0,446,0.011491149663925171,0.25
0,447,0.014224901795387268,0.25
0,448,0.0,0.0
0,449,0.0,0.0
0,450,0.005152374505996704,0.25
0,451,0.004005447030067444,0.25
0,452,0.012546256184577942,0.25
0,453,0.2422519028186798,0.25
0,454,0.0,0.0
0,455,0.010456040501594543,0.5
0,456,0.0,0.0
0,457,0.002734765410423279,0.25
0,458,0.0017464011907577515,0.25
0,459,0.38701045513153076,0.5
0,460,0.2386000156402588,0.25
0,461,0.0011398792266845703,0.25
0,462,0.3449054956436157,0.5
0,463,0.003974825143814087,0.5
0,464,0.008759528398513794,0.5
0,465,0.008660197257995605,0.5
0,466,0.35409116744995117,0.25
0,467,0.0,0.0
0,468,0.011922195553779602,0.5
0,469,0.3493073284626007,0.75
0,470,0.0,0.0
0,471,0.016977787017822266,0.5
0,472,0.004475906491279602,0.25
0,473,0.02409861981868744,0.5
0,474,0.008855462074279785,0.25
0,475,0.0,0.0
0,476,0.0038008838891983032,0.25
0,477,0.0030006468296051025,0.25
0,478,0.006663292646408081,0.5
0,479,0.0,0.0
0,480,0.0,0.0
0,481,0.0,0.0
0,482,0.0044609904289245605,0.25
0,483,0.0024654418230056763,0.5
0,484,0.0023271888494491577,0.25
0,485,0.0008928775787353516,0.25
0,486,0.3765246570110321,0.5
0,487,0.005117341876029968,0.75
0,488,0.0019757896661758423,0.25
0,489,0.0,0.0
0,490,0.00398389995098114,0.5
0,491,0.0,0.0
0,492,0.002163812518119812,0.25
0,493,0.003559499979019165,0.25
0,494,0.0014217346906661987,0.25
0,495,0.0037345588207244873,0.5
0,496,0.0026110708713531494,0.5
0,497,0.7595213651657104,0.75
0,498,0.35137784481048584,0.5
0,499,0.003515481948852539,0.5
0,500,0.0,0.0
0,501,0.00963340699672699,0.75
0,502,0.0,0.0
0,503,0.009199276566505432,0.5
0,504,0.0,0.0
0,505,0.7055452466011047,0.5
0,506,0.3408537805080414,0.5
0,507,0.23300273716449738,0.0
0,508,0.013135939836502075,0.25
0,509,0.01730819046497345,0.25
0,510,0.0,0.0
0,511,0.022593557834625244,0.25
0,512,0.021891072392463684,0.25
0,513,0.2396480292081833,0.25
0,514,0.015062838792800903,0.25
0,515,0.036798760294914246,0.5
0,516,0.3598797917366028,0.5
0,517,0.348962664604187,0.25
0,518,0.027640581130981445,0.5
0,519,0.0,0.0
0,520,0.005750834941864014,0.25
0,521,0.007974714040756226,0.25
0,522,0.0,0.0
0,523,0.3366536498069763,0.25
0,524,0.0,0.0
0,525,0.0,0.0
0,526,0.0,0.0
0,527,0.23743587732315063,0.25
0,528,0.010116532444953918,0.25
0,529,0.24434363842010498,0.5
0,530,0.22910642623901367,0.0
0,531,0.01825954020023346,0.5
0,532,0.3967300057411194,0.5
0,533,0.01170523464679718,0.25
0,534,0.23376981914043427,0.0
0,535,0.015015780925750732,0.25
0,536,0.014196351170539856,0.5
0,537,0.00953511893749237,0.25
0,538,0.007480040192604065,0.25
0,539,0.0,0.0
0,540,0.0,0.0
0,541,0.0010106861591339111,0.25
0,542,0.00447864830493927,0.25
0,543,0.3706216812133789,0.75
0,544,0.34067103266716003,0.25
0,545,0.3570115566253662,0.75
0,546,0.23945091664791107,0.25
0,547,0.0018047988414764404,0.25
0,548,0.010079458355903625,0.5
0,549,0.007990583777427673,0.25
0,550,0.013753414154052734,0.5
0,551,0.3364548087120056,0.25
0,552,0.3379284143447876,0.5
0,553,0.33125513792037964,0.25
0,554,0.0,0.0
0,555,0.0,0.0
0,556,0.020815998315811157,0.5
0,557,0.011583074927330017,0.25
0,558,0.0,0.0
0,559,0.006524145603179932,0.25
0,560,0.0,0.0
0,561,0.008640646934509277,0.25
0,562,0.0,0.0
0,563,0.01012304425239563,0.25
0,564,0.0,0.0
0,565,0.0,0.0
0,566,0.004779443144798279,0.25
0,567,0.006379455327987671,0.25
0,568,0.008839085698127747,0.5
0,569,0.3340306580066681,0.25
0,570,0.3391384184360504,0.25
0,571,0.3588288128376007,0.25
0,572,0.01596526801586151,0.5
0,573,0.0,0.0
0,574,0.008953839540481567,0.5
0,575,0.32421189546585083,0.5
0,576,0.0,0.0
0,577,0.30992791056632996,0.25
0,578,0.0,0.0
0,579,0.2192285805940628,0.0
0,580,0.0,0.0
0,581,0.0,0.0
0,582,0.0,0.0
0,583,0.0,0.0
0,584,0.29649579524993896,0.75
0,585,0.11430104076862335,0.5
0,586,0.071119025349617,0.25
0,587,0.0,0.0
0,588,0.0,0.0
0,589,0.0,0.0
0,590,0.023583635687828064,0.25
0,591,0.06937038898468018,0.5
0,592,0.0159909725189209,0.25
0,593,0.023152261972427368,0.5
0,594,0.3907845914363861,0.5
0,595,0.0,0.0
0,596,0.02102653682231903,0.5
0,597,0.005717456340789795,0.25
0,598,0.35128456354141235,0.5
0,599,0.008247867226600647,0.5
0,600,0.0,0.0
0,601,0.004295796155929565,0.25
0,602,0.016022920608520508,0.5
0,603,0.0,0.0
0,604,0.006091594696044922,0.25
0,605,0.0077362507581710815,0.25
0,606,0.007183626294136047,0.25
0,607,0.41829532384872437,0.75
0,608,0.0,0.0
0,609,0.2466643750667572,0.0
0,610,0.0037617385387420654,0.25
0,611,0.24496211111545563,0.25
0,612,0.0,0.0
0,613,0.0,0.0
0,614,0.007990166544914246,0.5
0,615,0.002823173999786377,0.25
0,616,0.00317305326461792,0.25
0,617,0.00791671872138977,0.5
0,618,0.0,0.0
0,619,0.24364593625068665,0.0
0,620,0.0,0.0
0,621,0.0014161765575408936,0.25
0,622,0.0,0.0
0,623,0.007620185613632202,0.75
0,624,0.0,0.0
0,625,0.0,0.0
0,626,0.0,0.0
0,627,0.0011371374130249023,0.25
0,628,0.23343484103679657,0.0
0,629,0.0,0.0
0,630,0.0,0.0
0,631,0.0006408244371414185,0.25
0,632,0.34471651911735535,0.75
0,633,0.0,0.0
0,634,0.004052847623825073,0.25
0,635,0.0012760758399963379,0.25
0,636,0.3426910936832428,0.75
0,637,0.0,0.0
0,638,0.0017928332090377808,0.25
0,639,0.34204113483428955,0.25
0,640,0.0,0.0
0,641,0.2191457748413086,0.0
0,642,0.0034731924533843994,0.25
0,643,0.020659849047660828,0.5
0,644,0.006891459226608276,0.25
0,645,0.0,0.0
0,646,0.0,0.0
0,647,0.012067481875419617,0.25
0,648,0.0,0.0
0,649,0.0,0.0
0,650,0.0,0.0
0,651,0.039802223443984985,0.5
0,652,0.014889538288116455,0.25
0,653,0.30102431774139404,0.5
0,654,0.3114718198776245,0.25
0,655,0.23059135675430298,0.25
0,656,0.01557166874408722,0.25
0,657,0.0,0.0
0,658,0.010822206735610962,0.25
0,659,0.0,0.0
0,660,0.0,0.0
0,661,0.0,0.0
0,662,0.014398127794265747,0.25
0,663,0.0,0.0
0,664,0.009330704808235168,0.25
0,665,0.020214274525642395,0.5
0,666,0.010844379663467407,0.25
0,667,0.3056901693344116,0.25
0,668,0.3706376850605011,0.5
0,669,0.0,0.0
0,670,0.32626450061798096,0.25
0,671,0.00264836847782135,0.25
0,672,0.010245516896247864,0.25
0,673,0.014836102724075317,0.5
0,674,0.009429365396499634,0.25
0,675,0.0,0.0
0,676,0.02095794677734375,0.5
0,677,0.02217942476272583,0.5
0,678,0.0044784098863601685,0.5
0,679,0.0028690099716186523,0.25
0,680,0.0030236244201660156,0.5
0,681,0.30899763107299805,0.25
0,682,0.005136728286743164,0.25
0,683,0.0,0.0
0,684,0.0,0.0
0,685,0.2469196617603302,0.0
0,686,0.002406388521194458,0.5
0,687,0.000713542103767395,0.25
0,688,0.000687137246131897,0.25
0,689,0.0,0.0
0,690,0.3628474175930023,0.25
0,691,0.0029769092798233032,0.5
0,692,0.000791698694229126,0.25
0,693,0.0,0.0
0,694,0.001050114631652832,0.25
0,695,0.0029205679893493652,0.25
0,696,0.0,0.0
0,697,0.0,0.0
0,698,0.0,0.0
0,699,0.0,0.0
0,700,0.008067667484283447,0.5
0,701,0.0011818856000900269,0.25
0,702,0.0,0.0
0,703,0.0,0.0
0,704,0.0016982406377792358,0.25
0,705,0.0010185390710830688,0.25
0,706,0.001331135630607605,0.25
0,707,0.0,0.0
0,708,0.000910341739654541,0.25
0,709,0.0022116899490356445,0.5
0,710,0.0,0.0
0,711,0.0,0.0
0,712,0.00033718347549438477,0.25
0,713,0.00028152763843536377,0.25
0,714,0.004265725612640381,0.5
0,715,0.001870080828666687,0.25
0,716,0.003338173031806946,0.75
0,717,0.002416849136352539,0.25
0,718,0.24787431955337524,0.25
0,719,0.0001598447561264038,0.25
0,720,0.0030089914798736572,0.25
0,721,0.35712170600891113,0.5
0,722,0.0011311173439025879,0.5
0,723,0.0,0.0
0,724,0.008088618516921997,0.5
0,725,0.010390684008598328,0.5
0,726,0.008701890707015991,0.5
0,727,0.7174928188323975,0.75
0,728,0.0010047703981399536,0.25
0,729,0.0005434751510620117,0.25
0,730,0.0,0.0
0,731,0.0003769099712371826,0.25
0,732,0.0,0.0
0,733,0.0,0.0
0,734,0.0087355375289917,0.25
0,735,0.0010804086923599243,0.25
0,736,0.015611708164215088,0.25
0,737,0.013541966676712036,0.25
0,738,0.000731736421585083,0.25
0,739,0.0,0.0
0,740,0.0,0.0
0,741,0.0,0.0
0,742,0.3531191349029541,0.25
0,743,0.3238561153411865,0.5
0,744,0.0,0.0
0,745,0.002739951014518738,0.5
0,746,0.3519822359085083,0.25
0,747,0.0,0.0
0,748,0.0,0.0
0,749,0.32203733921051025,0.5
0,750,0.004395544528961182,0.25
0,751,0.0,0.0
0,752,0.021092310547828674,0.25
0,753,0.0,0.0
0,754,0.027483880519866943,0.25
0,755,0.33581626415252686,0.5
0,756,0.0079946368932724,0.25
0,757,0.0,0.0
0,758,0.0,0.0
0,759,0.2080378383398056,0.0
0,760,0.03425717353820801,0.5
0,761,0.010050058364868164,0.25
0,762,0.0,0.0
0,763,0.0,0.0
0,764,0.01939663290977478,0.5
0,765,0.0065789371728897095,0.25
0,766,0.0048545002937316895,0.25
0,767,0.002957656979560852,0.25
0,768,0.017006918787956238,0.5
0,769,0.0,0.0
0,770,0.00152646005153656,0.25
0,771,0.001428753137588501,0.25
0,772,0.0015091300010681152,0.25
0,773,0.0,0.0
0,774,0.011349156498908997,0.5
0,775,0.0,0.0
0,776,0.3647025227546692,0.5
0,777,0.005094587802886963,0.5
0,778,0.3443025052547455,0.25
0,779,0.36409980058670044,0.5
0,780,0.0,0.0
0,781,0.34880566596984863,0.5
0,782,0.0020949095487594604,0.25
0,783,0.02086392045021057,0.75
0,784,0.008270606398582458,0.25
0,785,0.003343343734741211,0.25
0,786,0.0,0.0
0,787,0.003046765923500061,0.25
0,788,0.006742537021636963,0.25
0,789,0.0067452192306518555,0.25
0,790,0.0,0.0
0,791,0.003937482833862305,0.25
0,792,0.2815816104412079,0.75
0,793,0.0,0.0
0,794,0.0,0.0
0,795,0.01801447570323944,0.5
0,796,0.001641303300857544,0.25
0,797,0.011676937341690063,0.5
0,798,0.37325549125671387,0.75
0,799,0.01712489128112793,0.25
0,800,0.0022809207439422607,0.25
0,801,0.0,0.0
0,802,0.0,0.0
0,803,0.0,0.0
0,804,0.0037724822759628296,0.25
0,805,0.005715414881706238,0.5
0,806,0.3357381224632263,0.5
0,807,0.010535135865211487,0.5
0,808,0.014418423175811768,0.5
0,809,0.23460161685943604,0.25
0,810,0.0,0.0
0,811,0.0,0.0
0,812,0.02275504171848297,0.75
0,813,0.3689817190170288,0.5
0,814,0.002357572317123413,0.25
0,815,0.006102666258811951,0.25
0,816,0.0014010071754455566,0.25
0,817,0.003307357430458069,0.25
0,818,0.006557077169418335,0.25
0,819,0.0014158934354782104,0.25
0,820,0.0011795908212661743,0.25
0,821,0.003003433346748352,0.25
0,822,0.0008356422185897827,0.25
0,823,0.0010835528373718262,0.25
0,824,0.22089825570583344,0.5
0,825,0.0,0.0
0,826,0.0,0.0
0,827,0.3224053978919983,0.25
0,828,0.3309592008590698,0.75
0,829,0.015295714139938354,0.25
0,830,0.007026925683021545,0.25
0,831,0.0,0.0
0,832,0.013987898826599121,0.25
0,833,0.20913465321063995,0.0
0,834,0.019818753004074097,0.25
0,835,0.011688411235809326,0.5
0,836,0.20810136198997498,0.0
0,837,0.05362221598625183,0.25
0,838,0.30680495500564575,0.5
0,839,0.0,0.0
0,840,0.03156915307044983,0.25
0,841,0.0,0.0
0,842,0.01119297742843628,0.25
0,843,0.04870593547821045,0.25
0,844,0.0,0.0
0,845,0.010475724935531616,0.25
0,846,0.0047692954540252686,0.25
0,847,0.007696092128753662,0.25
0,848,0.007832169532775879,0.5
0,849,0.0015662163496017456,0.25
0,850,0.3198636770248413,0.5
0,851,0.003768742084503174,0.25
0,852,0.01584857702255249,0.5
0,853,0.7101881504058838,0.5
0,854,0.3288286328315735,0.5
0,855,0.0015281587839126587,0.25
0,856,0.0,0.0
0,857,0.01900675892829895,0.5
0,858,0.01734323799610138,0.5
0,859,0.3205908536911011,0.25
0,860,0.029187366366386414,0.75
0,861,0.0,0.0
0,862,0.0072922855615615845,0.25
0,863,0.04389737546443939,0.5
0,864,0.038198307156562805,0.5
0,865,0.0022704899311065674,0.25
0,866,0.3238191604614258,0.25
0,867,0.3068752884864807,0.25
0,868,0.0,0.0
0,869,0.0,0.0
0,870,0.013611361384391785,0.75
0,871,0.0,0.0
0,872,0.0,0.0
0,873,0.014979720115661621,0.5
0,874,0.011398717761039734,0.25
0,875,0.2448987364768982,0.0
0,876,0.37394219636917114,0.5
0,877,0.00645814836025238,0.75
0,878,0.007608339190483093,0.25
0,879,0.28559422492980957,0.25
0,880,0.004134833812713623,0.25
0,881,0.0012996792793273926,0.25
0,882,0.003994643688201904,0.25
0,883,0.20729117095470428,0.25
0,884,0.003394573926925659,0.25
